,Year,State,County,Deaths
2645,2014.0,MO,Greene County,58.0
2646,2015.0,MO,Greene County,79.0
2647,2012.0,NY,Greene County,10.0
2648,2003.0,OH,Greene County,15.0
2649,2004.0,OH,Greene County,16.0
2650,2005.0,OH,Greene County,20.0
2651,2006.0,OH,Greene County,21.0
2652,2007.0,OH,Greene County,20.0
2653,2008.0,OH,Greene County,31.0
2654,2009.0,OH,Greene County,17.0
2655,2010.0,OH,Greene County,28.0
2656,2011.0,OH,Greene County,23.0
2657,2012.0,OH,Greene County,23.0
2658,2013.0,OH,Greene County,21.0
2659,2014.0,OH,Greene County,40.0
2660,2015.0,OH,Greene County,43.0
2661,2010.0,PA,Greene County,13.0
2662,2011.0,PA,Greene County,10.0
2663,2014.0,PA,Greene County,11.0
2664,2015.0,PA,Greene County,13.0
2665,2004.0,TN,Greene County,11.0
2666,2007.0,TN,Greene County,13.0
2667,2008.0,TN,Greene County,10.0
2668,2009.0,TN,Greene County,10.0
2669,2011.0,TN,Greene County,12.0
2670,2012.0,TN,Greene County,15.0
2671,2013.0,TN,Greene County,10.0
2672,2014.0,TN,Greene County,18.0
2673,2008.0,KY,Greenup County,10.0
2674,2010.0,KY,Greenup County,13.0
2675,2013.0,KY,Greenup County,14.0
2676,2015.0,KY,Greenup County,10.0
2677,2003.0,SC,Greenville County,32.0
2678,2004.0,SC,Greenville County,28.0
2679,2005.0,SC,Greenville County,63.0
2680,2006.0,SC,Greenville County,75.0
2681,2007.0,SC,Greenville County,79.0
2682,2008.0,SC,Greenville County,79.0
2683,2009.0,SC,Greenville County,70.0
2684,2010.0,SC,Greenville County,77.0
2685,2011.0,SC,Greenville County,71.0
2686,2012.0,SC,Greenville County,73.0
2687,2013.0,SC,Greenville County,68.0
2688,2014.0,SC,Greenville County,81.0
2689,2015.0,SC,Greenville County,100.0
2690,2008.0,SC,Greenwood County,10.0
2691,2014.0,SC,Greenwood County,10.0
2692,2005.0,TX,Gregg County,13.0
2693,2009.0,TX,Gregg County,13.0
2694,2011.0,TX,Gregg County,13.0
2695,2012.0,IL,Grundy County,13.0
2696,2006.0,TX,Guadalupe County,10.0
2697,2009.0,TX,Guadalupe County,11.0
2698,2010.0,TX,Guadalupe County,11.0
2699,2011.0,TX,Guadalupe County,11.0
2700,2012.0,TX,Guadalupe County,10.0
2701,2010.0,OH,Guernsey County,12.0
2702,2003.0,NC,Guilford County,29.0
2703,2004.0,NC,Guilford County,33.0
2704,2005.0,NC,Guilford County,36.0
2705,2006.0,NC,Guilford County,49.0
2706,2007.0,NC,Guilford County,41.0
2707,2008.0,NC,Guilford County,28.0
2708,2009.0,NC,Guilford County,49.0
2709,2010.0,NC,Guilford County,36.0
2710,2011.0,NC,Guilford County,43.0
2711,2012.0,NC,Guilford County,46.0
2712,2013.0,NC,Guilford County,30.0
2713,2014.0,NC,Guilford County,47.0
2714,2015.0,NC,Guilford County,55.0
2715,2003.0,GA,Gwinnett County,21.0
2716,2004.0,GA,Gwinnett County,21.0
2717,2005.0,GA,Gwinnett County,25.0
2718,2006.0,GA,Gwinnett County,43.0
2719,2007.0,GA,Gwinnett County,32.0
2720,2008.0,GA,Gwinnett County,44.0
2721,2009.0,GA,Gwinnett County,50.0
2722,2010.0,GA,Gwinnett County,54.0
2723,2011.0,GA,Gwinnett County,45.0
2724,2012.0,GA,Gwinnett County,47.0
2725,2013.0,GA,Gwinnett County,50.0
2726,2014.0,GA,Gwinnett County,70.0
2727,2015.0,GA,Gwinnett County,102.0
2728,2015.0,NC,Halifax County,11.0
2729,2004.0,GA,Hall County,14.0
2730,2005.0,GA,Hall County,10.0
2731,2006.0,GA,Hall County,12.0
2732,2007.0,GA,Hall County,12.0
2733,2008.0,GA,Hall County,14.0
2734,2009.0,GA,Hall County,14.0
2735,2010.0,GA,Hall County,22.0
2736,2011.0,GA,Hall County,23.0
2737,2012.0,GA,Hall County,21.0
2738,2013.0,GA,Hall County,20.0
2739,2014.0,GA,Hall County,22.0
2740,2015.0,GA,Hall County,19.0
2741,2007.0,TN,Hamblen County,20.0
2742,2010.0,TN,Hamblen County,13.0
2743,2011.0,TN,Hamblen County,24.0
2744,2012.0,TN,Hamblen County,22.0
2745,2014.0,TN,Hamblen County,21.0
2746,2015.0,TN,Hamblen County,15.0
2747,2006.0,IN,Hamilton County,12.0
2748,2007.0,IN,Hamilton County,13.0
2749,2009.0,IN,Hamilton County,15.0
2750,2010.0,IN,Hamilton County,17.0
2751,2011.0,IN,Hamilton County,16.0
2752,2012.0,IN,Hamilton County,18.0
2753,2013.0,IN,Hamilton County,15.0
2754,2014.0,IN,Hamilton County,23.0
2755,2015.0,IN,Hamilton County,29.0
2756,2003.0,OH,Hamilton County,73.0
2757,2004.0,OH,Hamilton County,92.0
2758,2005.0,OH,Hamilton County,103.0
2759,2006.0,OH,Hamilton County,116.0
2760,2007.0,OH,Hamilton County,109.0
2761,2008.0,OH,Hamilton County,125.0
2762,2009.0,OH,Hamilton County,80.0
2763,2010.0,OH,Hamilton County,114.0
2764,2011.0,OH,Hamilton County,180.0
2765,2012.0,OH,Hamilton County,173.0
2766,2013.0,OH,Hamilton County,237.0
2767,2014.0,OH,Hamilton County,248.0
2768,2015.0,OH,Hamilton County,349.0
2769,2003.0,TN,Hamilton County,28.0
2770,2004.0,TN,Hamilton County,18.0
2771,2005.0,TN,Hamilton County,27.0
2772,2006.0,TN,Hamilton County,33.0
2773,2007.0,TN,Hamilton County,30.0
2774,2008.0,TN,Hamilton County,44.0
2775,2009.0,TN,Hamilton County,37.0
2776,2010.0,TN,Hamilton County,32.0
2777,2011.0,TN,Hamilton County,40.0
2778,2012.0,TN,Hamilton County,60.0
2779,2013.0,TN,Hamilton County,49.0
2780,2014.0,TN,Hamilton County,55.0
2781,2015.0,TN,Hamilton County,55.0
2782,2003.0,MA,Hampden County,50.0
2783,2004.0,MA,Hampden County,33.0
2784,2005.0,MA,Hampden County,39.0
2785,2006.0,MA,Hampden County,53.0
2786,2007.0,MA,Hampden County,58.0
2787,2008.0,MA,Hampden County,50.0
2788,2009.0,MA,Hampden County,51.0
2789,2010.0,MA,Hampden County,51.0
2790,2011.0,MA,Hampden County,54.0
2791,2012.0,MA,Hampden County,83.0
2792,2013.0,MA,Hampden County,74.0
2793,2014.0,MA,Hampden County,56.0
2794,2015.0,MA,Hampden County,116.0
2795,2003.0,MA,Hampshire County,10.0
2796,2004.0,MA,Hampshire County,12.0
2797,2006.0,MA,Hampshire County,15.0
2798,2007.0,MA,Hampshire County,15.0
2799,2008.0,MA,Hampshire County,14.0
2800,2009.0,MA,Hampshire County,14.0
2801,2010.0,MA,Hampshire County,13.0
2802,2012.0,MA,Hampshire County,12.0
2803,2013.0,MA,Hampshire County,26.0
2804,2014.0,MA,Hampshire County,21.0
2805,2015.0,MA,Hampshire County,19.0
2806,2015.0,WV,Hampshire County,11.0
2807,2010.0,VA,Hampton city,11.0
2808,2013.0,VA,Hampton city,14.0
2809,2015.0,VA,Hampton city,22.0
2810,2013.0,IN,Hancock County,11.0
2811,2014.0,IN,Hancock County,20.0
2812,2015.0,IN,Hancock County,19.0
2813,2014.0,ME,Hancock County,11.0
2814,2003.0,MS,Hancock County,11.0
2815,2004.0,MS,Hancock County,13.0
